# T (K), <S*S>, uncertainty
2.925598991172762009e-01 9.846910466582596833e-01 1.439218158890289923e+00 1.994148802017654765e+00 2.987730138713745820e+00 3.988965952080706590e+00 7.005510718789406788e+00
7.325581395348836899e-01 7.500000000000000000e-01 6.827242524916943278e-01 5.755813953488372325e-01 4.497508305647840432e-01 3.276578073089700949e-01 2.130398671096345176e-01
7.475083056478395299e-03 9.966777408637916488e-03 1.495016611295679060e-02 9.966777408637874855e-03 1.121262458471755132e-02 2.117940199335555107e-02 1.370431893687711414e-02
